original_path	mtime_epoch	size_bytes	classification	destination
Outputs/moltbook/2026-05-18-020140-edt-home.json	1779084101	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-020140-edt-home.json
Outputs/moltbook/2026-05-18-020140-edt-notifications.headers.txt	1779084101	487	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-020140-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-020140-edt-notifications.json	1779084101	1088	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-020140-edt-notifications.json
Outputs/moltbook/2026-05-18-020140-edt-summary.json	1779084102	1894	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-020140-edt-summary.json
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-check.headers.txt	1779085874	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-check.headers.txt
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-check.json	1779085874	295	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-check.json
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-conversations.headers.txt	1779085874	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-conversations.headers.txt
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-conversations.json	1779085874	1171	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-conversations.json
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-requests.headers.txt	1779085874	495	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-0230-edt-agents-dm-requests.json	1779085874	228	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-0230-edt-codi-moltbook-reply-watcher.md	1779085911	1860	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-0230-edt-home.headers.txt	1779085873	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-home.headers.txt
Outputs/moltbook/2026-05-18-0230-edt-home.json	1779085873	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-home.json
Outputs/moltbook/2026-05-18-0230-edt-notifications.headers.txt	1779085874	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-0230-edt-notifications.json	1779085874	1088	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-notifications.json
Outputs/moltbook/2026-05-18-0230-edt-summary.json	1779085911	1538	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0230-edt-summary.json
Outputs/moltbook/2026-05-18-0301-edt-codi-moltbook-reply-watcher.md	1779087946	1670	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0301-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-033103-edt-agents-dm-check.json	1779089515	204	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-agents-dm-check.json
Outputs/moltbook/2026-05-18-033103-edt-agents-dm-conversations.json	1779089515	212	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-agents-dm-conversations.json
Outputs/moltbook/2026-05-18-033103-edt-agents-dm-requests.json	1779089515	207	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-033103-edt-codi-moltbook-reply-watcher.md	1779089551	1350	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-033103-edt-home.json	1779089515	193	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-home.json
Outputs/moltbook/2026-05-18-033103-edt-notifications.json	1779089515	202	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-033103-edt-notifications.json
Outputs/moltbook/2026-05-18-040113-edt-agents-dm-check.headers.txt	1779091339	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-agents-dm-check.headers.txt
Outputs/moltbook/2026-05-18-040113-edt-agents-dm-check.json	1779091339	140	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-agents-dm-check.json
Outputs/moltbook/2026-05-18-040113-edt-agents-dm-requests.headers.txt	1779091294	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-040113-edt-agents-dm-requests.json	1779091294	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-040113-edt-codi-moltbook-reply-watcher.md	1779091379	1488	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-040113-edt-home.headers.txt	1779091284	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-home.headers.txt
Outputs/moltbook/2026-05-18-040113-edt-home.json	1779091284	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-home.json
Outputs/moltbook/2026-05-18-040113-edt-notifications.headers.txt	1779091313	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-040113-edt-notifications.json	1779091313	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-notifications.json
Outputs/moltbook/2026-05-18-040113-edt-summary.json	1779091339	1931	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-040113-edt-summary.json
Outputs/moltbook/2026-05-18-043053-edt-agents-dm-requests.headers.txt	1779093081	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-043053-edt-agents-dm-requests.json	1779093081	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-043053-edt-codi-moltbook-reply-watcher.md	1779093115	1850	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-043053-edt-home.headers.txt	1779093071	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-home.headers.txt
Outputs/moltbook/2026-05-18-043053-edt-home.json	1779093071	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-home.json
Outputs/moltbook/2026-05-18-043053-edt-notifications.headers.txt	1779093091	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-043053-edt-notifications.json	1779093091	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-043053-edt-notifications.json
Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.headers.txt	1779094906	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.json	1779094906	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.status.txt	1779094906	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-050116-edt-codi-moltbook-reply-watcher.md	1779094944	2052	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-050116-edt-home.headers.txt	1779094896	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-home.headers.txt
Outputs/moltbook/2026-05-18-050116-edt-home.json	1779094896	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-home.json
Outputs/moltbook/2026-05-18-050116-edt-home.status.txt	1779094896	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-home.status.txt
Outputs/moltbook/2026-05-18-050116-edt-notifications.headers.txt	1779094916	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-050116-edt-notifications.json	1779094916	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-notifications.json
Outputs/moltbook/2026-05-18-050116-edt-notifications.status.txt	1779094916	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-050116-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.headers.txt	1779096656	495	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.json	1779096656	228	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.status.txt	1779096656	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-053055-edt-codi-moltbook-reply-watcher.md	1779096679	2250	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-053055-edt-home.headers.txt	1779096656	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-home.headers.txt
Outputs/moltbook/2026-05-18-053055-edt-home.json	1779096656	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-home.json
Outputs/moltbook/2026-05-18-053055-edt-home.status.txt	1779096656	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-home.status.txt
Outputs/moltbook/2026-05-18-053055-edt-notifications.headers.txt	1779096656	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-053055-edt-notifications.json	1779096656	1073	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-notifications.json
Outputs/moltbook/2026-05-18-053055-edt-notifications.status.txt	1779096656	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-053055-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-060159-edt-codi-moltbook-reply-watcher.md	1779098546	1879	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-060159-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.headers.txt	1779100235	495	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.json	1779100235	228	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.status.txt	1779100235	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-0630-edt-codi-moltbook-reply-watcher.md	1779100288	2221	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-0630-edt-home.headers.txt	1779100235	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-home.headers.txt
Outputs/moltbook/2026-05-18-0630-edt-home.json	1779100235	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-home.json
Outputs/moltbook/2026-05-18-0630-edt-home.status.txt	1779100235	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-home.status.txt
Outputs/moltbook/2026-05-18-0630-edt-notifications.headers.txt	1779100235	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-0630-edt-notifications.json	1779100235	1083	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-notifications.json
Outputs/moltbook/2026-05-18-0630-edt-notifications.status.txt	1779100235	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-0630-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-070053-edt-agents-dm-requests.headers.txt	1779102054	485	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-070053-edt-agents-dm-requests.json	1779102054	228	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-070053-edt-codi-moltbook-reply-watcher.md	1779102087	2420	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-070053-edt-home.headers.txt	1779102054	487	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-home.headers.txt
Outputs/moltbook/2026-05-18-070053-edt-home.json	1779102054	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-home.json
Outputs/moltbook/2026-05-18-070053-edt-notifications.headers.txt	1779102054	487	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-070053-edt-notifications.json	1779102054	1087	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-notifications.json
Outputs/moltbook/2026-05-18-070053-edt-summary.json	1779102054	5695	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-070053-edt-summary.json
Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.headers.txt	1779103910	408	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.json	1779103910	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.status.txt	1779103910	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-073000-edt-codi-moltbook-reply-watcher.md	1779103920	850	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-073000-edt-home.headers.txt	1779103900	408	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-home.headers.txt
Outputs/moltbook/2026-05-18-073000-edt-home.json	1779103900	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-home.json
Outputs/moltbook/2026-05-18-073000-edt-home.status.txt	1779103900	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-home.status.txt
Outputs/moltbook/2026-05-18-073000-edt-notifications.headers.txt	1779103920	408	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-073000-edt-notifications.json	1779103920	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-notifications.json
Outputs/moltbook/2026-05-18-073000-edt-notifications.status.txt	1779103920	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-073000-edt-summary.json	1779103920	1698	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-073000-edt-summary.json
Outputs/moltbook/2026-05-18-080128-edt-agents-dm-requests.headers.txt	1779105709	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-080128-edt-agents-dm-requests.json	1779105709	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-080128-edt-codi-moltbook-reply-watcher.md	1779105719	1006	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-080128-edt-home.headers.txt	1779105699	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-home.headers.txt
Outputs/moltbook/2026-05-18-080128-edt-home.json	1779105699	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-home.json
Outputs/moltbook/2026-05-18-080128-edt-notifications.headers.txt	1779105719	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-080128-edt-notifications.json	1779105719	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-080128-edt-notifications.json
Outputs/moltbook/2026-05-18-083000-edt-agents-dm-requests.headers.txt	1779107485	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-083000-edt-agents-dm-requests.headers.txt
